'Time and date','Direct_1','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','EDF Annotations'
'[00:00:00.312 01/01/2011]',-13.300,42.901,71.201,42.901,28.200,0.579
'[00:00:00.313 01/01/2011]',-13.600,42.401,72.301,43.001,30.000,0.579
'[00:00:00.314 01/01/2011]',-14.100,42.101,73.901,44.001,32.600,0.579
'[00:00:00.315 01/01/2011]',-15.000,41.801,75.801,45.801,36.101,0.579
'[00:00:00.316 01/01/2011]',-16.100,41.601,78.001,48.401,40.201,0.579
'[00:00:00.317 01/01/2011]',-17.200,41.301,79.801,51.001,44.701,0.579
'[00:00:00.318 01/01/2011]',-18.000,41.001,81.101,53.301,49.601,0.579
'[00:00:00.319 01/01/2011]',-18.200,40.501,81.601,54.901,54.801,0.579
'[00:00:00.320 01/01/2011]',-18.100,39.801,81.201,56.201,60.501,0.668
'[00:00:00.321 01/01/2011]',-18.000,38.901,80.101,57.401,66.701,0.668
'[00:00:00.322 01/01/2011]',-18.400,37.701,78.601,58.901,73.301,0.668
'[00:00:00.323 01/01/2011]',-19.500,36.401,76.601,60.701,80.001,0.668
'[00:00:00.324 01/01/2011]',-21.000,35.001,74.301,62.701,86.601,0.668
'[00:00:00.325 01/01/2011]',-22.400,33.501,71.501,64.401,92.901,0.668
'[00:00:00.326 01/01/2011]',-23.400,31.600,68.201,65.601,99.002,0.668
'[00:00:00.327 01/01/2011]',-23.800,29.100,64.101,66.101,105.102,0.668
'[00:00:00.328 01/01/2011]',-24.000,25.800,59.201,66.001,111.402,0.668
'[00:00:00.329 01/01/2011]',-24.200,21.700,53.901,65.701,118.202,0.668
'[00:00:00.330 01/01/2011]',-24.500,17.300,48.501,65.701,125.402,0.680
'[00:00:00.331 01/01/2011]',-24.900,13.000,43.501,66.101,132.602,0.680
'[00:00:00.332 01/01/2011]',-25.100,9.200,39.301,66.601,139.402,0.680
'[00:00:00.333 01/01/2011]',-25.100,5.900,35.901,67.001,145.102,0.680
'[00:00:00.334 01/01/2011]',-25.000,3.200,33.101,66.701,149.402,0.680
'[00:00:00.335 01/01/2011]',-25.500,0.900,30.800,65.801,152.302,0.680
'[00:00:00.336 01/01/2011]',-26.600,-1.000,28.600,64.401,153.902,0.680
'[00:00:00.337 01/01/2011]',-28.300,-2.300,26.900,62.901,154.502,0.680
'[00:00:00.338 01/01/2011]',-29.900,-2.900,25.600,61.601,154.202,0.680
'[00:00:00.339 01/01/2011]',-30.700,-2.700,24.800,60.601,152.702,0.680
'[00:00:00.340 01/01/2011]',-30.500,-2.000,24.300,59.401,149.602,0.720
'[00:00:00.341 01/01/2011]',-29.200,-0.900,23.600,57.701,144.602,0.720
'[00:00:00.342 01/01/2011]',-27.400,0.100,22.200,55.001,137.602,0.720
'[00:00:00.343 01/01/2011]',-25.400,0.800,19.900,51.501,129.402,0.720
'[00:00:00.344 01/01/2011]',-23.500,1.100,16.600,47.501,120.802,0.720
'[00:00:00.345 01/01/2011]',-21.600,1.000,12.700,43.301,112.802,0.720
'[00:00:00.346 01/01/2011]',-19.500,0.500,8.200,39.401,105.802,0.720
'[00:00:00.347 01/01/2011]',-17.500,-0.400,3.600,35.801,99.502,0.720
'[00:00:00.348 01/01/2011]',-15.500,-1.300,-0.800,32.300,93.301,0.720
'[00:00:00.349 01/01/2011]',-14.000,-2.000,-4.600,28.900,86.401,0.720
'[00:00:00.350 01/01/2011]',-13.000,-2.000,-7.600,25.600,78.601,0.579
'[00:00:00.351 01/01/2011]',-12.500,-1.100,-9.600,22.700,70.201,0.579
'[00:00:00.352 01/01/2011]',-12.200,0.600,-10.300,20.200,62.001,0.579
'[00:00:00.353 01/01/2011]',-11.600,2.500,-10.200,18.400,54.901,0.579
'[00:00:00.354 01/01/2011]',-10.400,4.200,-9.400,17.200,49.001,0.579
'[00:00:00.355 01/01/2011]',-8.500,5.100,-8.200,16.200,44.401,0.579
'[00:00:00.356 01/01/2011]',-6.000,5.400,-6.900,15.400,40.301,0.579
'[00:00:00.357 01/01/2011]',-3.300,5.500,-5.400,14.800,36.501,0.579
'[00:00:00.358 01/01/2011]',-1.100,6.200,-3.500,14.400,32.801,0.579
'[00:00:00.359 01/01/2011]',0.300,7.800,-1.200,14.400,29.700,0.579
'[00:00:00.360 01/01/2011]',0.700,10.200,1.500,15.000,27.500,0.822
'[00:00:00.361 01/01/2011]',0.600,12.900,4.500,16.100,26.300,0.822
'[00:00:00.362 01/01/2011]',0.600,15.400,7.500,17.600,26.000,0.822
'[00:00:00.363 01/01/2011]',0.900,17.300,10.500,19.100,26.000,0.822
'[00:00:00.364 01/01/2011]',1.500,18.900,13.300,20.700,26.000,0.822
'[00:00:00.365 01/01/2011]',1.900,20.300,16.100,22.200,25.800,0.822
'[00:00:00.366 01/01/2011]',1.800,21.900,18.900,23.800,25.700,0.822
'[00:00:00.367 01/01/2011]',1.100,23.600,21.900,25.400,26.000,0.822
'[00:00:00.368 01/01/2011]',0.300,24.900,24.900,26.800,26.800,0.822
'[00:00:00.369 01/01/2011]',0.400,25.500,27.800,27.900,27.900,0.822
'[00:00:00.370 01/01/2011]',1.600,25.400,30.600,28.700,29.000,0.579
'[00:00:00.371 01/01/2011]',3.700,25.000,33.001,29.200,29.800,0.579
'[00:00:00.372 01/01/2011]',5.800,24.600,34.901,29.500,30.100,0.579
'[00:00:00.373 01/01/2011]',6.700,24.600,36.401,29.900,30.300,0.579
'[00:00:00.374 01/01/2011]',6.400,25.000,37.401,30.300,30.600,0.579
'[00:00:00.375 01/01/2011]',5.100,25.600,38.101,30.800,31.000,0.579
'[00:00:00.376 01/01/2011]',3.800,26.000,38.501,31.100,31.600,0.579
'[00:00:00.377 01/01/2011]',3.500,26.200,38.801,31.200,32.000,0.579
'[00:00:00.378 01/01/2011]',4.300,26.600,39.001,31.200,32.100,0.579
'[00:00:00.379 01/01/2011]',5.800,27.500,39.401,31.100,32.000,0.579
'[00:00:00.380 01/01/2011]',7.000,28.900,40.001,31.300,31.700,0.668
'[00:00:00.381 01/01/2011]',7.100,30.600,40.701,31.600,31.500,0.668
'[00:00:00.382 01/01/2011]',6.100,32.000,41.601,32.200,31.500,0.668
'[00:00:00.383 01/01/2011]',4.300,32.901,42.301,32.901,31.700,0.668
'[00:00:00.384 01/01/2011]',2.500,33.201,42.801,33.501,31.900,0.668
'[00:00:00.385 01/01/2011]',1.300,33.301,42.901,33.901,32.000,0.668
'[00:00:00.386 01/01/2011]',1.100,33.401,42.801,34.101,32.000,0.668
'[00:00:00.387 01/01/2011]',1.600,33.801,42.601,34.201,32.000,0.668
'[00:00:00.388 01/01/2011]',2.600,34.401,42.401,34.301,32.200,0.668
'[00:00:00.389 01/01/2011]',3.300,34.801,42.501,34.301,32.600,0.668
'[00:00:00.390 01/01/2011]',3.500,34.801,42.701,34.401,33.101,0.680
'[00:00:00.391 01/01/2011]',3.000,34.601,43.101,34.601,33.401,0.680
'[00:00:00.392 01/01/2011]',1.800,34.301,43.401,34.701,33.601,0.680
'[00:00:00.393 01/01/2011]',0.100,34.201,43.801,34.801,33.601,0.680
'[00:00:00.394 01/01/2011]',-1.700,34.301,44.101,34.901,33.601,0.680
'[00:00:00.395 01/01/2011]',-3.300,34.401,44.401,34.901,33.501,0.680
'[00:00:00.396 01/01/2011]',-4.500,34.301,44.701,34.901,33.601,0.680
'[00:00:00.397 01/01/2011]',-5.100,34.201,45.001,34.901,33.701,0.680
'[00:00:00.398 01/01/2011]',-4.900,34.201,45.301,34.901,33.901,0.680
'[00:00:00.399 01/01/2011]',-4.100,34.501,45.501,35.201,34.101,0.680
'[00:00:00.400 01/01/2011]',-3.100,35.201,45.601,35.801,34.301,0.708
'[00:00:00.401 01/01/2011]',-2.400,36.101,45.601,36.601,34.601,0.708
'[00:00:00.402 01/01/2011]',-2.500,36.801,45.601,37.401,34.901,0.708
'[00:00:00.403 01/01/2011]',-3.500,37.201,45.501,38.201,35.301,0.708
'[00:00:00.404 01/01/2011]',-4.900,37.501,45.401,38.801,35.601,0.708
'[00:00:00.405 01/01/2011]',-6.200,37.701,45.401,39.201,35.801,0.708
'[00:00:00.406 01/01/2011]',-6.900,38.201,45.601,39.301,35.901,0.708
'[00:00:00.407 01/01/2011]',-6.900,38.901,45.901,39.501,36.001,0.708
'[00:00:00.408 01/01/2011]',-6.500,39.501,46.501,39.801,36.301,0.708
'[00:00:00.409 01/01/2011]',-5.900,39.701,47.001,40.201,36.601,0.708
'[00:00:00.410 01/01/2011]',-5.800,39.401,47.501,40.501,37.101,0.579
'[00:00:00.411 01/01/2011]',-6.000,38.701,47.601,40.601,37.401,0.579
'[00:00:00.412 01/01/2011]',-6.500,38.001,47.401,40.401,37.501,0.579
'[00:00:00.413 01/01/2011]',-7.100,37.301,46.801,39.901,37.401,0.579
'[00:00:00.414 01/01/2011]',-7.500,37.001,46.301,39.301,37.201,0.579
'[00:00:00.415 01/01/2011]',-7.700,36.901,45.901,38.901,37.101,0.579
'[00:00:00.416 01/01/2011]',-7.800,36.901,45.901,38.601,37.201,0.579
'[00:00:00.417 01/01/2011]',-7.700,37.101,46.201,38.701,37.401,0.579
'[00:00:00.418 01/01/2011]',-7.700,37.501,46.501,39.001,37.601,0.579
'[00:00:00.419 01/01/2011]',-7.800,38.201,46.701,39.401,37.601,0.579
'[00:00:00.420 01/01/2011]',-8.000,39.001,46.601,39.701,37.301,0.822
'[00:00:00.421 01/01/2011]',-8.500,39.701,46.501,39.701,37.001,0.822
'[00:00:00.422 01/01/2011]',-9.300,40.301,46.301,39.601,36.701,0.822
'[00:00:00.423 01/01/2011]',-10.200,40.501,46.301,39.301,36.401,0.822
'[00:00:00.424 01/01/2011]',-10.900,40.601,46.401,38.901,36.201,0.822
'[00:00:00.425 01/01/2011]',-11.000,40.601,46.401,38.801,35.901,0.822
'[00:00:00.426 01/01/2011]',-10.800,40.601,46.001,38.801,35.501,0.822
'[00:00:00.427 01/01/2011]',-10.400,40.701,45.301,39.101,34.901,0.822
'[00:00:00.428 01/01/2011]',-10.400,40.601,44.301,39.401,34.301,0.822
'[00:00:00.429 01/01/2011]',-11.000,40.301,43.301,39.701,33.701,0.822
'[00:00:00.430 01/01/2011]',-12.100,39.701,42.501,39.601,33.401,0.579
'[00:00:00.431 01/01/2011]',-13.400,38.901,42.101,39.301,33.401,0.579
'[00:00:00.432 01/01/2011]',-14.300,38.101,41.901,38.901,33.701,0.579
'[00:00:00.433 01/01/2011]',-14.600,37.401,42.101,38.401,34.201,0.579
'[00:00:00.434 01/01/2011]',-14.400,37.101,42.301,38.101,34.601,0.579
'[00:00:00.435 01/01/2011]',-14.100,37.001,42.501,38.001,35.001,0.579
'[00:00:00.436 01/01/2011]',-14.000,37.101,42.601,38.101,35.201,0.579
'[00:00:00.437 01/01/2011]',-14.200,37.501,42.601,38.301,35.101,0.579
'[00:00:00.438 01/01/2011]',-14.600,38.001,42.701,38.601,34.801,0.579
'[00:00:00.439 01/01/2011]',-14.800,38.601,42.701,38.901,34.601,0.579
'[00:00:00.440 01/01/2011]',-14.900,39.001,42.701,39.201,34.401,0.668
'[00:00:00.441 01/01/2011]',-14.900,39.301,42.701,39.501,34.401,0.668
'[00:00:00.442 01/01/2011]',-15.100,39.301,42.701,39.701,34.501,0.668
'[00:00:00.443 01/01/2011]',-15.800,39.301,42.501,39.901,34.501,0.668
'[00:00:00.444 01/01/2011]',-16.800,39.401,42.101,40.001,34.401,0.668
'[00:00:00.445 01/01/2011]',-17.600,39.801,41.501,40.101,34.001,0.668
'[00:00:00.446 01/01/2011]',-18.000,40.301,40.701,40.201,33.601,0.668
'[00:00:00.447 01/01/2011]',-17.800,40.701,40.001,40.201,33.201,0.668
'[00:00:00.448 01/01/2011]',-17.300,40.601,39.501,40.201,32.901,0.668
'[00:00:00.449 01/01/2011]',-16.800,40.001,39.201,39.901,32.600,0.668
'[00:00:00.450 01/01/2011]',-16.500,39.001,39.201,39.401,32.400,0.680
'[00:00:00.451 01/01/2011]',-16.700,38.101,39.201,38.801,32.300,0.680
'[00:00:00.452 01/01/2011]',-17.200,37.501,39.401,38.301,32.200,0.680
'[00:00:00.453 01/01/2011]',-17.700,37.301,39.501,38.001,32.400,0.680
'[00:00:00.454 01/01/2011]',-18.200,37.401,39.701,38.001,32.700,0.680
'[00:00:00.455 01/01/2011]',-18.600,37.301,39.901,38.201,33.201,0.680
'[00:00:00.456 01/01/2011]',-18.600,37.101,40.201,38.501,33.701,0.680
'[00:00:00.457 01/01/2011]',-18.500,36.701,40.401,38.701,33.901,0.680
'[00:00:00.458 01/01/2011]',-18.200,36.601,40.601,38.801,34.001,0.680
'[00:00:00.459 01/01/2011]',-18.000,37.001,40.601,38.901,34.001,0.680
'[00:00:00.460 01/01/2011]',-17.900,37.901,40.501,39.001,34.001,0.696
'[00:00:00.461 01/01/2011]',-18.100,39.001,40.401,39.201,34.101,0.696
'[00:00:00.462 01/01/2011]',-18.700,39.701,40.301,39.501,34.201,0.696
'[00:00:00.463 01/01/2011]',-19.600,40.001,40.201,39.701,34.301,0.696
'[00:00:00.464 01/01/2011]',-20.500,39.901,40.101,39.901,34.101,0.696
'[00:00:00.465 01/01/2011]',-21.200,39.801,39.901,40.001,33.801,0.696
'[00:00:00.466 01/01/2011]',-21.300,40.001,39.501,40.001,33.301,0.696
'[00:00:00.467 01/01/2011]',-20.700,40.301,39.101,40.001,33.001,0.696
'[00:00:00.468 01/01/2011]',-19.500,40.601,38.701,40.001,32.901,0.696
'[00:00:00.469 01/01/2011]',-18.100,40.301,38.401,39.801,33.001,0.696
'[00:00:00.470 01/01/2011]',-17.100,39.601,38.501,39.601,33.301,0.579
'[00:00:00.471 01/01/2011]',-17.000,38.401,38.801,39.301,33.601,0.579
'[00:00:00.472 01/01/2011]',-17.600,37.401,39.301,39.001,33.901,0.579
'[00:00:00.473 01/01/2011]',-18.500,36.701,39.801,38.901,34.201,0.579
'[00:00:00.474 01/01/2011]',-18.900,36.501,40.201,38.901,34.801,0.579
'[00:00:00.475 01/01/2011]',-18.500,36.601,40.401,39.001,35.601,0.579
'[00:00:00.476 01/01/2011]',-17.100,36.601,40.601,39.201,36.701,0.579
'[00:00:00.477 01/01/2011]',-15.300,36.301,40.801,39.501,37.801,0.579
'[00:00:00.478 01/01/2011]',-13.700,36.001,41.001,39.901,38.601,0.579
'[00:00:00.479 01/01/2011]',-12.900,35.901,41.301,40.301,38.801,0.579
'[00:00:00.480 01/01/2011]',-12.900,36.301,41.301,40.801,38.501,0.822
'[00:00:00.481 01/01/2011]',-13.400,37.201,41.101,41.201,37.901,0.822
'[00:00:00.482 01/01/2011]',-14.000,38.501,40.701,41.501,37.201,0.822
'[00:00:00.483 01/01/2011]',-14.300,39.801,40.301,41.901,36.901,0.822
'[00:00:00.484 01/01/2011]',-14.300,40.901,40.201,42.201,37.001,0.822
'[00:00:00.485 01/01/2011]',-14.100,41.501,40.501,42.601,37.601,0.822
'[00:00:00.486 01/01/2011]',-14.000,41.601,41.101,43.001,38.501,0.822
'[00:00:00.487 01/01/2011]',-14.300,41.301,41.801,43.201,39.201,0.822
'[00:00:00.488 01/01/2011]',-14.800,40.801,42.201,43.101,39.501,0.822
'[00:00:00.489 01/01/2011]',-15.300,40.101,42.101,42.801,39.401,0.822
'[00:00:00.490 01/01/2011]',-15.500,39.601,41.801,42.401,39.001,0.579
'[00:00:00.491 01/01/2011]',-15.200,39.201,41.201,41.901,38.401,0.579
'[00:00:00.492 01/01/2011]',-14.500,38.901,40.701,41.401,37.901,0.579
'[00:00:00.493 01/01/2011]',-13.600,38.501,40.401,40.801,37.601,0.579
'[00:00:00.494 01/01/2011]',-12.900,38.101,40.101,40.101,37.501,0.579
'[00:00:00.495 01/01/2011]',-12.500,37.401,39.901,39.301,37.701,0.579
'[00:00:00.496 01/01/2011]',-12.100,36.601,39.501,38.501,38.101,0.579
'[00:00:00.497 01/01/2011]',-11.600,35.801,39.101,38.101,38.501,0.579
'[00:00:00.498 01/01/2011]',-10.700,35.301,38.801,38.301,38.901,0.579
'[00:00:00.499 01/01/2011]',-9.800,35.401,38.701,38.901,39.201,0.579
'[00:00:00.500 01/01/2011]',-9.200,35.901,38.701,39.801,39.301,0.668
'[00:00:00.501 01/01/2011]',-9.300,36.901,38.801,40.601,39.301,0.668
'[00:00:00.502 01/01/2011]',-10.200,37.801,38.601,41.001,39.101,0.668
'[00:00:00.503 01/01/2011]',-11.300,38.601,38.001,41.101,39.001,0.668
'[00:00:00.504 01/01/2011]',-11.800,38.801,37.301,41.001,38.901,0.668
'[00:00:00.505 01/01/2011]',-11.300,38.701,36.601,40.901,38.801,0.668
'[00:00:00.506 01/01/2011]',-9.900,38.301,36.101,40.901,38.701,0.668
'[00:00:00.507 01/01/2011]',-8.200,38.001,36.101,41.101,38.901,0.668
'[00:00:00.508 01/01/2011]',-7.200,37.901,36.601,41.401,39.301,0.668
'[00:00:00.509 01/01/2011]',-7.100,37.901,37.301,41.701,40.101,0.668
'[00:00:00.510 01/01/2011]',-7.700,37.901,38.001,42.001,41.101,0.680
'[00:00:00.511 01/01/2011]',-8.300,37.601,38.601,42.201,42.101,0.680
'[00:00:00.512 01/01/2011]',-8.100,37.001,38.901,42.401,42.701,0.680
'[00:00:00.513 01/01/2011]',-7.000,36.201,39.001,42.501,42.801,0.680
'[00:00:00.514 01/01/2011]',-5.500,35.401,39.001,42.401,42.501,0.680
'[00:00:00.515 01/01/2011]',-4.300,34.801,38.801,42.101,42.101,0.680
'[00:00:00.516 01/01/2011]',-3.900,34.601,38.701,41.501,42.001,0.680
'[00:00:00.517 01/01/2011]',-4.300,34.601,38.501,40.701,42.201,0.680
'[00:00:00.518 01/01/2011]',-4.800,34.601,38.201,40.001,42.601,0.680
'[00:00:00.519 01/01/2011]',-5.000,34.501,37.901,39.501,43.001,0.680
'[00:00:00.520 01/01/2011]',-4.700,34.501,37.601,39.201,43.001,0.724
'[00:00:00.521 01/01/2011]',-3.900,34.601,37.401,39.301,42.701,0.724
'[00:00:00.522 01/01/2011]',-3.000,35.101,37.201,39.801,42.401,0.724
'[00:00:00.523 01/01/2011]',-2.400,35.901,37.101,40.401,42.201,0.724
'[00:00:00.524 01/01/2011]',-2.000,36.801,36.901,41.101,42.201,0.724
'[00:00:00.525 01/01/2011]',-1.700,37.401,36.501,41.501,42.501,0.724
'[00:00:00.526 01/01/2011]',-1.300,37.701,36.001,41.701,42.701,0.724
'[00:00:00.527 01/01/2011]',-0.800,37.601,35.501,41.501,42.801,0.724
'[00:00:00.528 01/01/2011]',-0.200,37.201,35.001,41.201,42.901,0.724
'[00:00:00.529 01/01/2011]',0.100,36.701,34.601,40.901,43.001,0.724
'[00:00:00.530 01/01/2011]',0.100,36.101,34.101,40.501,43.001,0.579
'[00:00:00.531 01/01/2011]',0.200,35.601,33.501,40.101,43.001,0.579
'[00:00:00.532 01/01/2011]',0.700,34.901,32.801,39.801,42.901,0.579
'[00:00:00.533 01/01/2011]',1.800,34.201,32.200,39.601,42.801,0.579
'[00:00:00.534 01/01/2011]',3.600,33.501,31.800,39.401,42.901,0.579
'[00:00:00.535 01/01/2011]',5.700,32.801,32.000,39.301,43.301,0.579
'[00:00:00.536 01/01/2011]',7.500,32.100,32.400,39.301,44.101,0.579
'[00:00:00.537 01/01/2011]',8.700,31.600,32.901,39.301,45.001,0.579
'[00:00:00.538 01/01/2011]',9.300,31.200,33.101,39.201,45.701,0.579
'[00:00:00.539 01/01/2011]',9.500,31.100,32.801,39.101,45.901,0.579
'[00:00:00.540 01/01/2011]',10.000,31.400,32.100,39.101,45.801,0.822
'[00:00:00.541 01/01/2011]',11.200,32.100,31.400,39.401,45.601,0.822
'[00:00:00.542 01/01/2011]',13.000,32.901,31.100,40.101,45.801,0.822
'[00:00:00.543 01/01/2011]',15.200,33.601,31.500,41.101,46.401,0.822
'[00:00:00.544 01/01/2011]',17.200,33.901,32.400,42.001,47.601,0.822
'[00:00:00.545 01/01/2011]',18.400,33.901,33.501,42.601,48.901,0.822
'[00:00:00.546 01/01/2011]',18.600,33.701,34.201,42.801,50.101,0.822
'[00:00:00.547 01/01/2011]',18.300,33.501,34.401,42.601,50.801,0.822
'[00:00:00.548 01/01/2011]',17.900,33.301,34.301,42.201,51.301,0.822
'[00:00:00.549 01/01/2011]',18.300,33.201,34.101,41.901,51.601,0.822
'[00:00:00.550 01/01/2011]',19.500,32.901,34.001,41.901,52.001,0.579
'[00:00:00.551 01/01/2011]',21.600,32.200,34.201,42.101,52.701,0.579
'[00:00:00.552 01/01/2011]',24.000,31.200,34.401,42.201,53.501,0.579
'[00:00:00.553 01/01/2011]',25.900,30.200,34.501,42.301,54.501,0.579
'[00:00:00.554 01/01/2011]',27.000,29.400,34.401,42.301,55.401,0.579
'[00:00:00.555 01/01/2011]',27.400,29.100,34.301,42.401,56.201,0.579
'[00:00:00.556 01/01/2011]',27.400,29.200,34.501,42.701,57.001,0.579
'[00:00:00.557 01/01/2011]',27.800,29.600,35.101,43.301,57.701,0.579
'[00:00:00.558 01/01/2011]',28.900,30.100,36.101,44.301,58.501,0.579
'[00:00:00.559 01/01/2011]',30.500,30.500,37.001,45.401,59.201,0.579
'[00:00:00.560 01/01/2011]',32.200,30.900,37.601,46.401,60.001,0.668
'[00:00:00.561 01/01/2011]',33.301,31.300,37.601,47.201,60.601,0.668
'[00:00:00.562 01/01/2011]',33.601,31.700,37.201,47.601,61.201,0.668
'[00:00:00.563 01/01/2011]',33.101,32.200,36.701,47.601,61.601,0.668
'[00:00:00.564 01/01/2011]',32.600,32.700,36.401,47.501,61.901,0.668
'[00:00:00.565 01/01/2011]',32.500,33.101,36.401,47.501,62.201,0.668
'[00:00:00.566 01/01/2011]',33.001,33.501,36.801,47.701,62.601,0.668
'[00:00:00.567 01/01/2011]',33.901,33.601,37.301,48.101,63.101,0.668
'[00:00:00.568 01/01/2011]',34.601,33.601,37.701,48.601,63.701,0.668
'[00:00:00.569 01/01/2011]',34.501,33.201,37.901,49.201,64.301,0.668
'[00:00:00.570 01/01/2011]',33.701,32.600,37.901,49.401,64.601,0.680
'[00:00:00.571 01/01/2011]',32.500,31.800,37.701,49.201,64.701,0.680
'[00:00:00.572 01/01/2011]',31.400,31.000,37.501,48.701,64.701,0.680
'[00:00:00.573 01/01/2011]',30.700,30.300,37.101,48.001,64.701,0.680
'[00:00:00.574 01/01/2011]',30.500,29.500,36.701,47.401,65.101,0.680
'[00:00:00.575 01/01/2011]',30.600,28.600,36.101,47.101,65.701,0.680
'[00:00:00.576 01/01/2011]',31.000,27.800,35.401,47.001,66.301,0.680
'[00:00:00.577 01/01/2011]',31.500,27.200,34.801,47.101,66.701,0.680
'[00:00:00.578 01/01/2011]',32.300,26.900,34.201,47.301,66.501,0.680
'[00:00:00.579 01/01/2011]',33.101,27.100,33.701,47.401,65.701,0.680
'[00:00:00.580 01/01/2011]',33.401,27.600,33.301,47.501,64.701,0.712
'[00:00:00.581 01/01/2011]',33.001,28.200,33.101,47.701,63.901,0.712
'[00:00:00.582 01/01/2011]',31.400,28.600,32.901,48.001,63.601,0.712
'[00:00:00.583 01/01/2011]',29.000,28.600,32.801,48.201,64.001,0.712
'[00:00:00.584 01/01/2011]',26.300,28.300,32.700,48.301,64.701,0.712
'[00:00:00.585 01/01/2011]',23.900,28.100,32.600,48.001,65.501,0.712
'[00:00:00.586 01/01/2011]',22.100,28.100,32.400,47.601,66.001,0.712
'[00:00:00.587 01/01/2011]',20.700,28.300,32.200,47.101,66.201,0.712
'[00:00:00.588 01/01/2011]',19.500,28.500,32.100,46.801,66.201,0.712
'[00:00:00.589 01/01/2011]',18.200,28.400,32.200,46.701,66.401,0.712
'[00:00:00.590 01/01/2011]',17.100,27.900,32.300,46.801,66.901,0.579
'[00:00:00.591 01/01/2011]',16.100,27.200,32.400,47.001,67.701,0.579
'[00:00:00.592 01/01/2011]',15.600,26.500,32.600,47.001,68.601,0.579
'[00:00:00.593 01/01/2011]',15.500,25.900,32.801,46.901,69.501,0.579
'[00:00:00.594 01/01/2011]',15.700,25.600,33.001,46.701,70.201,0.579
'[00:00:00.595 01/01/2011]',15.900,25.300,33.201,46.401,70.601,0.579
'[00:00:00.596 01/01/2011]',15.900,24.900,33.401,46.201,70.901,0.579
'[00:00:00.597 01/01/2011]',15.500,24.300,33.601,46.101,71.201,0.579
'[00:00:00.598 01/01/2011]',14.800,23.800,33.701,46.201,71.301,0.579
'[00:00:00.599 01/01/2011]',13.600,23.500,34.001,46.601,71.501,0.579
'[00:00:00.600 01/01/2011]',12.200,23.900,34.401,47.301,71.801,0.822
'[00:00:00.601 01/01/2011]',10.900,24.700,35.101,48.201,72.101,0.822
'[00:00:00.602 01/01/2011]',10.200,25.800,35.801,49.201,72.501,0.822
'[00:00:00.603 01/01/2011]',10.100,26.700,36.301,50.101,72.801,0.822
'[00:00:00.604 01/01/2011]',10.800,27.300,36.401,50.401,72.901,0.822
'[00:00:00.605 01/01/2011]',11.600,27.600,36.201,50.301,72.901,0.822
'[00:00:00.606 01/01/2011]',12.100,27.700,35.701,49.601,72.601,0.822
'[00:00:00.607 01/01/2011]',11.900,27.700,35.201,48.701,72.401,0.822
'[00:00:00.608 01/01/2011]',11.200,27.700,35.001,47.801,72.301,0.822
'[00:00:00.609 01/01/2011]',10.300,27.500,35.001,47.301,72.401,0.822
'[00:00:00.610 01/01/2011]',9.400,27.000,35.101,47.101,72.501,0.579
'[00:00:00.611 01/01/2011]',8.600,26.200,35.101,47.101,72.401,0.579
'[00:00:00.612 01/01/2011]',7.900,25.100,34.801,47.001,71.801,0.579
'[00:00:00.613 01/01/2011]',7.300,24.100,34.501,46.801,70.901,0.579
'[00:00:00.614 01/01/2011]',6.700,23.400,34.101,46.501,69.901,0.579
'[00:00:00.615 01/01/2011]',6.400,23.200,34.101,46.201,69.401,0.579
'[00:00:00.616 01/01/2011]',6.500,23.400,34.401,46.201,69.501,0.579
'[00:00:00.617 01/01/2011]',7.100,23.900,34.901,46.301,70.101,0.579
'[00:00:00.618 01/01/2011]',7.800,24.500,35.601,46.701,70.901,0.579
'[00:00:00.619 01/01/2011]',8.200,25.200,36.301,47.101,71.201,0.579
'[00:00:00.620 01/01/2011]',8.100,25.800,37.001,47.501,70.801,0.668
'[00:00:00.621 01/01/2011]',7.500,26.500,37.501,47.701,69.901,0.668
'[00:00:00.622 01/01/2011]',6.700,27.300,37.901,47.801,68.801,0.668
'[00:00:00.623 01/01/2011]',5.900,28.200,38.201,48.101,68.101,0.668
'[00:00:00.624 01/01/2011]',5.100,29.300,38.501,48.501,68.201,0.668
'[00:00:00.625 01/01/2011]',4.300,30.500,38.901,49.001,68.901,0.668
'[00:00:00.626 01/01/2011]',3.500,31.500,39.301,49.501,69.801,0.668
'[00:00:00.627 01/01/2011]',2.600,32.300,39.801,49.801,70.401,0.668
'[00:00:00.628 01/01/2011]',1.900,32.600,40.401,49.901,70.301,0.668
'[00:00:00.629 01/01/2011]',1.600,32.500,41.001,49.701,69.601,0.668
'[00:00:00.630 01/01/2011]',1.900,32.000,41.601,49.201,68.401,0.680
'[00:00:00.631 01/01/2011]',2.700,31.300,42.101,48.701,67.101,0.680
'[00:00:00.632 01/01/2011]',3.700,30.800,42.401,48.301,65.901,0.680
'[00:00:00.633 01/01/2011]',4.300,30.400,42.701,48.101,64.901,0.680
'[00:00:00.634 01/01/2011]',4.100,30.300,42.901,48.201,64.301,0.680
'[00:00:00.635 01/01/2011]',2.900,30.300,43.201,48.601,63.901,0.680
'[00:00:00.636 01/01/2011]',0.700,30.400,43.801,49.201,63.901,0.680
'[00:00:00.637 01/01/2011]',-1.800,30.500,44.601,49.901,64.201,0.680
'[00:00:00.638 01/01/2011]',-3.800,30.800,45.601,50.401,64.601,0.680
