'Time and date','Direct_1','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','EDF Annotations'
'[00:00:00.298 01/01/2011]',8.400,-5.600,-13.700,-13.900,-18.300,0.579
'[00:00:00.299 01/01/2011]',8.200,-5.000,-13.600,-13.200,-18.300,0.579
'[00:00:00.300 01/01/2011]',8.300,-4.300,-13.500,-12.600,-18.100,0.822
'[00:00:00.301 01/01/2011]',8.500,-3.400,-13.100,-12.000,-17.500,0.822
'[00:00:00.302 01/01/2011]',8.600,-2.500,-12.700,-11.400,-16.800,0.822
'[00:00:00.303 01/01/2011]',8.400,-1.900,-12.300,-11.000,-16.100,0.822
'[00:00:00.304 01/01/2011]',7.900,-1.800,-12.000,-10.600,-15.500,0.822
'[00:00:00.305 01/01/2011]',7.400,-2.100,-11.900,-10.400,-15.000,0.822
'[00:00:00.306 01/01/2011]',7.200,-2.800,-11.900,-10.200,-14.600,0.822
'[00:00:00.307 01/01/2011]',7.400,-3.600,-12.000,-10.100,-14.000,0.822
'[00:00:00.308 01/01/2011]',8.000,-4.300,-12.100,-10.000,-13.400,0.822
'[00:00:00.309 01/01/2011]',8.700,-4.700,-12.200,-9.900,-12.800,0.822
'[00:00:00.310 01/01/2011]',9.100,-4.700,-12.200,-9.800,-12.600,0.579
'[00:00:00.311 01/01/2011]',8.800,-4.400,-12.400,-9.800,-12.700,0.579
'[00:00:00.312 01/01/2011]',8.000,-3.900,-12.500,-9.900,-13.100,0.579
'[00:00:00.313 01/01/2011]',7.100,-3.500,-12.600,-9.900,-13.800,0.579
'[00:00:00.314 01/01/2011]',6.800,-3.200,-12.700,-10.000,-14.400,0.579
'[00:00:00.315 01/01/2011]',7.200,-3.300,-12.700,-10.100,-14.800,0.579
'[00:00:00.316 01/01/2011]',8.100,-3.400,-12.800,-10.300,-14.900,0.579
'[00:00:00.317 01/01/2011]',9.000,-3.600,-13.000,-10.500,-14.800,0.579
'[00:00:00.318 01/01/2011]',9.200,-3.500,-13.100,-10.800,-14.600,0.579
'[00:00:00.319 01/01/2011]',8.600,-3.100,-13.100,-11.000,-14.400,0.579
'[00:00:00.320 01/01/2011]',7.600,-2.600,-13.100,-11.200,-14.300,0.668
'[00:00:00.321 01/01/2011]',6.700,-2.300,-13.000,-11.100,-14.300,0.668
'[00:00:00.322 01/01/2011]',6.500,-2.300,-12.900,-10.900,-14.300,0.668
'[00:00:00.323 01/01/2011]',7.000,-2.600,-12.700,-10.700,-14.300,0.668
'[00:00:00.324 01/01/2011]',7.700,-3.300,-12.500,-10.400,-14.100,0.668
'[00:00:00.325 01/01/2011]',8.200,-4.000,-12.200,-10.200,-13.900,0.668
'[00:00:00.326 01/01/2011]',8.200,-4.500,-12.000,-10.100,-13.600,0.668
'[00:00:00.327 01/01/2011]',8.000,-4.700,-11.800,-10.100,-13.400,0.668
'[00:00:00.328 01/01/2011]',7.800,-4.800,-11.600,-10.400,-13.200,0.668
'[00:00:00.329 01/01/2011]',7.900,-4.800,-11.500,-10.900,-13.100,0.668
'[00:00:00.330 01/01/2011]',8.400,-4.800,-11.300,-11.500,-13.000,0.680
'[00:00:00.331 01/01/2011]',9.000,-5.000,-11.100,-12.300,-13.000,0.680
'[00:00:00.332 01/01/2011]',9.300,-5.500,-10.900,-13.100,-13.200,0.680
'[00:00:00.333 01/01/2011]',9.100,-6.000,-10.900,-13.600,-13.400,0.680
'[00:00:00.334 01/01/2011]',8.600,-6.500,-11.100,-13.800,-13.500,0.680
'[00:00:00.335 01/01/2011]',7.800,-6.700,-11.500,-13.700,-13.400,0.680
'[00:00:00.336 01/01/2011]',7.000,-6.500,-11.900,-13.300,-12.900,0.680
'[00:00:00.337 01/01/2011]',6.200,-5.800,-12.100,-13.000,-12.200,0.680
'[00:00:00.338 01/01/2011]',5.600,-4.800,-11.900,-12.700,-11.700,0.680
'[00:00:00.339 01/01/2011]',5.200,-3.700,-11.500,-12.500,-11.500,0.680
'[00:00:00.340 01/01/2011]',5.100,-2.900,-10.900,-12.500,-11.700,0.704
'[00:00:00.341 01/01/2011]',5.100,-2.400,-10.300,-12.500,-12.300,0.704
'[00:00:00.342 01/01/2011]',5.100,-2.300,-9.900,-12.400,-12.800,0.704
'[00:00:00.343 01/01/2011]',5.100,-2.400,-9.700,-12.200,-12.900,0.704
'[00:00:00.344 01/01/2011]',4.800,-2.500,-9.400,-12.000,-12.600,0.704
'[00:00:00.345 01/01/2011]',4.300,-2.500,-9.000,-11.600,-11.900,0.704
'[00:00:00.346 01/01/2011]',3.800,-2.400,-8.600,-11.200,-11.000,0.704
'[00:00:00.347 01/01/2011]',3.500,-2.400,-8.000,-10.600,-10.300,0.704
'[00:00:00.348 01/01/2011]',3.600,-2.500,-7.600,-10.100,-9.800,0.704
'[00:00:00.349 01/01/2011]',3.700,-2.800,-7.300,-9.800,-9.500,0.704
'[00:00:00.350 01/01/2011]',3.600,-3.200,-7.100,-9.800,-9.400,0.579
'[00:00:00.351 01/01/2011]',3.000,-3.800,-7.000,-10.000,-9.300,0.579
'[00:00:00.352 01/01/2011]',1.600,-4.300,-7.000,-10.400,-9.200,0.579
'[00:00:00.353 01/01/2011]',0.000,-4.800,-7.000,-10.700,-9.100,0.579
'[00:00:00.354 01/01/2011]',-1.500,-5.100,-7.200,-10.800,-9.000,0.579
'[00:00:00.355 01/01/2011]',-2.100,-5.300,-7.500,-10.600,-8.800,0.579
'[00:00:00.356 01/01/2011]',-1.700,-5.200,-7.800,-10.200,-8.500,0.579
'[00:00:00.357 01/01/2011]',-0.500,-5.000,-8.000,-9.800,-8.100,0.579
'[00:00:00.358 01/01/2011]',0.800,-4.600,-8.100,-9.600,-7.800,0.579
'[00:00:00.359 01/01/2011]',1.500,-4.100,-8.000,-9.600,-7.700,0.579
'[00:00:00.360 01/01/2011]',1.200,-3.400,-7.800,-9.800,-7.900,0.822
'[00:00:00.361 01/01/2011]',0.300,-2.600,-7.600,-9.900,-8.300,0.822
'[00:00:00.362 01/01/2011]',-0.900,-1.700,-7.200,-9.800,-8.900,0.822
'[00:00:00.363 01/01/2011]',-1.600,-1.000,-6.800,-9.400,-9.400,0.822
'[00:00:00.364 01/01/2011]',-1.600,-0.700,-6.400,-8.800,-9.700,0.822
'[00:00:00.365 01/01/2011]',-1.300,-0.600,-5.900,-8.300,-9.600,0.822
'[00:00:00.366 01/01/2011]',-1.000,-0.700,-5.600,-8.000,-9.300,0.822
'[00:00:00.367 01/01/2011]',-1.300,-0.800,-5.400,-8.100,-8.800,0.822
'[00:00:00.368 01/01/2011]',-2.300,-0.900,-5.300,-8.500,-8.100,0.822
'[00:00:00.369 01/01/2011]',-3.700,-0.800,-5.200,-9.000,-7.500,0.822
'[00:00:00.370 01/01/2011]',-5.000,-0.800,-5.100,-9.400,-7.000,0.579
'[00:00:00.371 01/01/2011]',-5.700,-1.100,-4.800,-9.500,-6.600,0.579
'[00:00:00.372 01/01/2011]',-5.700,-1.700,-4.500,-9.400,-6.300,0.579
'[00:00:00.373 01/01/2011]',-5.100,-2.300,-4.100,-9.100,-6.100,0.579
'[00:00:00.374 01/01/2011]',-4.100,-2.600,-3.700,-8.800,-5.900,0.579
'[00:00:00.375 01/01/2011]',-3.400,-2.400,-3.400,-8.800,-5.700,0.579
'[00:00:00.376 01/01/2011]',-3.200,-1.900,-3.100,-8.900,-5.400,0.579
'[00:00:00.377 01/01/2011]',-3.800,-1.100,-2.900,-9.200,-5.200,0.579
'[00:00:00.378 01/01/2011]',-5.000,-0.400,-2.600,-9.400,-4.800,0.579
'[00:00:00.379 01/01/2011]',-6.500,0.000,-2.400,-9.500,-4.400,0.579
'[00:00:00.380 01/01/2011]',-7.700,0.400,-2.100,-9.300,-3.900,0.668
'[00:00:00.381 01/01/2011]',-8.400,0.700,-1.900,-8.800,-3.500,0.668
'[00:00:00.382 01/01/2011]',-8.500,1.200,-1.700,-8.300,-3.200,0.668
'[00:00:00.383 01/01/2011]',-8.500,1.700,-1.600,-7.700,-3.100,0.668
'[00:00:00.384 01/01/2011]',-8.700,2.100,-1.500,-7.200,-3.200,0.668
'[00:00:00.385 01/01/2011]',-9.600,2.300,-1.300,-6.700,-3.300,0.668
'[00:00:00.386 01/01/2011]',-11.100,2.400,-0.800,-6.100,-3.200,0.668
'[00:00:00.387 01/01/2011]',-13.100,2.600,0.100,-5.500,-2.800,0.668
'[00:00:00.388 01/01/2011]',-15.200,2.800,1.300,-4.800,-2.100,0.668
'[00:00:00.389 01/01/2011]',-16.900,3.200,2.600,-4.200,-1.200,0.668
'[00:00:00.390 01/01/2011]',-17.800,3.400,3.700,-3.700,-0.400,0.680
'[00:00:00.391 01/01/2011]',-17.900,3.200,4.300,-3.500,0.300,0.680
'[00:00:00.392 01/01/2011]',-17.200,2.800,4.400,-3.500,0.700,0.680
'[00:00:00.393 01/01/2011]',-16.400,2.400,4.200,-3.700,1.000,0.680
'[00:00:00.394 01/01/2011]',-16.100,2.400,4.100,-3.800,1.300,0.680
'[00:00:00.395 01/01/2011]',-16.600,2.900,4.300,-3.700,1.600,0.680
'[00:00:00.396 01/01/2011]',-18.200,3.800,4.900,-3.400,1.900,0.680
'[00:00:00.397 01/01/2011]',-20.400,4.700,5.700,-2.900,2.000,0.680
'[00:00:00.398 01/01/2011]',-22.500,5.100,6.300,-2.300,1.900,0.680
'[00:00:00.399 01/01/2011]',-23.900,5.200,6.500,-2.000,1.700,0.680
'[00:00:00.400 01/01/2011]',-24.400,5.100,6.600,-1.800,1.400,0.696
'[00:00:00.401 01/01/2011]',-24.300,5.300,6.600,-1.700,1.500,0.696
'[00:00:00.402 01/01/2011]',-24.100,5.900,6.700,-1.600,2.000,0.696
'[00:00:00.403 01/01/2011]',-24.500,6.900,7.200,-1.400,2.900,0.696
'[00:00:00.404 01/01/2011]',-25.600,7.700,7.900,-1.000,3.900,0.696
'[00:00:00.405 01/01/2011]',-27.100,7.900,8.600,-0.600,4.800,0.696
'[00:00:00.406 01/01/2011]',-28.600,7.500,9.400,-0.200,5.400,0.696
'[00:00:00.407 01/01/2011]',-29.600,6.900,9.900,0.000,5.600,0.696
'[00:00:00.408 01/01/2011]',-30.000,6.400,10.300,0.000,5.700,0.696
'[00:00:00.409 01/01/2011]',-30.000,6.300,10.300,-0.100,5.900,0.696
'[00:00:00.410 01/01/2011]',-30.200,6.500,10.100,-0.200,6.200,0.579
'[00:00:00.411 01/01/2011]',-30.900,6.700,9.600,-0.400,6.700,0.579
'[00:00:00.412 01/01/2011]',-32.200,6.400,9.200,-0.500,7.200,0.579
'[00:00:00.413 01/01/2011]',-33.701,5.800,9.000,-0.500,7.300,0.579
'[00:00:00.414 01/01/2011]',-34.901,5.100,9.000,-0.600,7.100,0.579
'[00:00:00.415 01/01/2011]',-35.201,4.500,9.200,-0.700,6.400,0.579
'[00:00:00.416 01/01/2011]',-35.001,4.400,9.300,-0.900,5.600,0.579
'[00:00:00.417 01/01/2011]',-34.901,4.700,9.000,-1.000,4.700,0.579
'[00:00:00.418 01/01/2011]',-35.401,5.100,8.500,-1.100,4.000,0.579
'[00:00:00.419 01/01/2011]',-37.001,5.700,7.800,-0.900,3.500,0.579
'[00:00:00.420 01/01/2011]',-39.001,6.200,7.300,-0.500,3.300,0.822
'[00:00:00.421 01/01/2011]',-40.601,6.600,7.100,-0.100,3.200,0.822
'[00:00:00.422 01/01/2011]',-41.001,7.000,7.100,0.400,3.300,0.822
'[00:00:00.423 01/01/2011]',-40.501,7.300,7.000,0.800,3.500,0.822
'[00:00:00.424 01/01/2011]',-39.701,7.300,6.700,1.100,3.900,0.822
'[00:00:00.425 01/01/2011]',-39.801,7.000,6.200,1.100,4.200,0.822
'[00:00:00.426 01/01/2011]',-41.101,6.500,5.600,0.900,4.400,0.822
'[00:00:00.427 01/01/2011]',-43.201,5.900,5.200,0.500,4.300,0.822
'[00:00:00.428 01/01/2011]',-45.101,5.300,4.900,0.000,4.100,0.822
'[00:00:00.429 01/01/2011]',-45.701,4.900,4.800,-0.600,3.800,0.822
'[00:00:00.430 01/01/2011]',-45.001,4.500,4.600,-1.000,3.700,0.579
'[00:00:00.431 01/01/2011]',-43.901,4.300,4.400,-1.200,3.900,0.579
'[00:00:00.432 01/01/2011]',-43.401,4.000,4.400,-1.000,4.300,0.579
'[00:00:00.433 01/01/2011]',-44.101,3.900,4.600,-0.500,4.800,0.579
'[00:00:00.434 01/01/2011]',-45.801,3.900,5.400,0.300,5.300,0.579
'[00:00:00.435 01/01/2011]',-47.601,4.100,6.500,1.200,5.700,0.579
'[00:00:00.436 01/01/2011]',-48.801,4.300,7.700,1.900,6.000,0.579
'[00:00:00.437 01/01/2011]',-49.001,4.500,8.400,2.400,6.300,0.579
'[00:00:00.438 01/01/2011]',-48.701,4.700,8.400,2.800,6.500,0.579
'[00:00:00.439 01/01/2011]',-48.501,4.900,7.900,3.100,6.700,0.579
'[00:00:00.440 01/01/2011]',-48.901,5.400,7.100,3.600,6.800,0.668
'[00:00:00.441 01/01/2011]',-50.001,6.000,6.700,4.200,6.700,0.668
'[00:00:00.442 01/01/2011]',-51.301,6.600,6.700,4.700,6.600,0.668
'[00:00:00.443 01/01/2011]',-52.601,7.000,7.300,5.100,6.600,0.668
'[00:00:00.444 01/01/2011]',-53.301,6.800,8.000,5.300,6.900,0.668
'[00:00:00.445 01/01/2011]',-53.401,6.300,8.500,5.200,7.400,0.668
'[00:00:00.446 01/01/2011]',-52.801,5.600,8.700,5.100,8.100,0.668
'[00:00:00.447 01/01/2011]',-51.601,5.100,8.600,4.800,8.700,0.668
'[00:00:00.448 01/01/2011]',-50.201,4.900,8.400,4.600,9.200,0.668
'[00:00:00.449 01/01/2011]',-49.201,4.900,8.300,4.500,9.600,0.668
'[00:00:00.450 01/01/2011]',-49.101,4.900,8.500,4.300,9.800,0.680
'[00:00:00.451 01/01/2011]',-50.001,4.600,9.000,4.200,10.000,0.680
'[00:00:00.452 01/01/2011]',-51.401,4.300,9.500,4.100,10.100,0.680
'[00:00:00.453 01/01/2011]',-52.801,4.000,9.900,4.100,10.000,0.680
'[00:00:00.454 01/01/2011]',-53.501,4.200,10.200,4.100,9.500,0.680
'[00:00:00.455 01/01/2011]',-53.401,4.900,10.500,4.300,8.900,0.680
'[00:00:00.456 01/01/2011]',-52.901,5.700,10.700,4.500,8.300,0.680
'[00:00:00.457 01/01/2011]',-52.401,6.200,11.000,4.600,7.900,0.680
'[00:00:00.458 01/01/2011]',-52.301,6.400,11.500,4.700,8.000,0.680
'[00:00:00.459 01/01/2011]',-52.801,6.200,12.000,4.500,8.500,0.680
'[00:00:00.460 01/01/2011]',-53.401,6.000,12.300,4.200,9.000,0.723
'[00:00:00.461 01/01/2011]',-54.001,6.200,12.400,4.000,9.300,0.723
'[00:00:00.462 01/01/2011]',-54.501,6.800,12.400,3.900,9.300,0.723
'[00:00:00.463 01/01/2011]',-54.901,7.500,12.300,4.000,9.000,0.723
'[00:00:00.464 01/01/2011]',-55.401,8.000,12.300,4.400,8.500,0.723
'[00:00:00.465 01/01/2011]',-55.801,8.100,12.500,4.900,8.000,0.723
'[00:00:00.466 01/01/2011]',-56.001,7.800,12.800,5.400,7.600,0.723
'[00:00:00.467 01/01/2011]',-56.101,7.400,13.000,5.600,7.200,0.723
'[00:00:00.468 01/01/2011]',-55.901,7.200,13.000,5.700,6.900,0.723
'[00:00:00.469 01/01/2011]',-55.801,7.000,12.600,5.600,6.600,0.723
'[00:00:00.470 01/01/2011]',-55.901,6.800,12.000,5.400,6.500,0.579
'[00:00:00.471 01/01/2011]',-56.201,6.400,11.300,5.200,6.600,0.579
'[00:00:00.472 01/01/2011]',-56.301,5.800,10.800,5.000,6.900,0.579
'[00:00:00.473 01/01/2011]',-55.901,5.300,10.600,4.800,7.300,0.579
'[00:00:00.474 01/01/2011]',-55.101,5.000,10.800,4.500,7.600,0.579
'[00:00:00.475 01/01/2011]',-54.001,5.200,11.100,4.200,8.000,0.579
'[00:00:00.476 01/01/2011]',-52.901,5.500,11.600,3.800,8.300,0.579
'[00:00:00.477 01/01/2011]',-52.201,5.800,11.900,3.300,8.600,0.579
'[00:00:00.478 01/01/2011]',-52.001,5.800,12.100,3.000,9.100,0.579
'[00:00:00.479 01/01/2011]',-52.201,5.800,12.200,2.700,9.500,0.579
'[00:00:00.480 01/01/2011]',-52.701,5.900,12.300,2.600,9.900,0.822
'[00:00:00.481 01/01/2011]',-53.201,6.400,12.500,2.600,10.000,0.822
'[00:00:00.482 01/01/2011]',-54.001,7.100,12.700,2.700,9.800,0.822
'[00:00:00.483 01/01/2011]',-54.901,7.900,13.000,2.700,9.400,0.822
'[00:00:00.484 01/01/2011]',-55.801,8.400,13.200,2.600,9.100,0.822
'[00:00:00.485 01/01/2011]',-56.401,8.400,13.300,2.600,8.900,0.822
'[00:00:00.486 01/01/2011]',-56.501,8.300,13.600,2.600,8.900,0.822
'[00:00:00.487 01/01/2011]',-55.901,8.100,14.100,2.800,8.900,0.822
'[00:00:00.488 01/01/2011]',-54.701,8.300,15.000,3.100,8.800,0.822
'[00:00:00.489 01/01/2011]',-53.601,8.800,16.400,3.700,8.400,0.822
'[00:00:00.490 01/01/2011]',-52.801,9.400,18.100,4.200,7.800,0.579
'[00:00:00.491 01/01/2011]',-52.601,9.900,20.000,4.700,7.000,0.579
'[00:00:00.492 01/01/2011]',-52.701,10.300,22.100,5.300,6.300,0.579
'[00:00:00.493 01/01/2011]',-52.801,10.900,24.500,6.000,5.900,0.579
'[00:00:00.494 01/01/2011]',-52.301,11.900,27.200,7.100,5.900,0.579
'[00:00:00.495 01/01/2011]',-51.301,13.400,30.100,8.400,6.300,0.579
'[00:00:00.496 01/01/2011]',-50.201,15.100,33.101,9.800,6.900,0.579
'[00:00:00.497 01/01/2011]',-49.501,16.700,35.801,11.200,7.900,0.579
'[00:00:00.498 01/01/2011]',-49.501,17.600,38.001,12.400,9.100,0.579
'[00:00:00.499 01/01/2011]',-50.301,17.900,39.701,13.500,10.600,0.579
'[00:00:00.500 01/01/2011]',-51.401,17.800,41.201,14.600,12.500,0.668
'[00:00:00.501 01/01/2011]',-52.201,17.800,42.801,15.900,14.900,0.668
'[00:00:00.502 01/01/2011]',-52.501,18.100,44.901,17.600,17.600,0.668
'[00:00:00.503 01/01/2011]',-52.501,18.800,47.601,19.600,20.900,0.668
'[00:00:00.504 01/01/2011]',-52.601,19.600,50.501,22.000,24.600,0.668
'[00:00:00.505 01/01/2011]',-53.101,19.900,53.401,24.400,28.900,0.668
'[00:00:00.506 01/01/2011]',-53.901,19.600,55.801,26.800,33.801,0.668
'[00:00:00.507 01/01/2011]',-54.601,18.600,57.401,29.000,39.101,0.668
'[00:00:00.508 01/01/2011]',-54.801,17.000,58.101,30.800,44.601,0.668
'[00:00:00.509 01/01/2011]',-54.601,15.300,58.001,32.300,50.101,0.668
'[00:00:00.510 01/01/2011]',-54.301,13.500,57.301,33.501,55.501,0.680
'[00:00:00.511 01/01/2011]',-54.401,11.600,56.201,34.401,60.801,0.680
'[00:00:00.512 01/01/2011]',-55.201,9.600,54.501,35.101,66.101,0.680
'[00:00:00.513 01/01/2011]',-56.601,7.100,52.401,35.401,71.301,0.680
'[00:00:00.514 01/01/2011]',-58.001,4.100,49.601,35.601,76.501,0.680
'[00:00:00.515 01/01/2011]',-58.801,0.900,46.101,35.401,81.501,0.680
'[00:00:00.516 01/01/2011]',-58.901,-2.200,42.101,35.201,86.401,0.680
'[00:00:00.517 01/01/2011]',-58.401,-4.900,37.601,35.201,91.201,0.680
'[00:00:00.518 01/01/2011]',-57.901,-7.100,33.001,35.401,96.101,0.680
'[00:00:00.519 01/01/2011]',-58.001,-8.800,28.600,35.901,100.802,0.680
'[00:00:00.520 01/01/2011]',-58.901,-10.200,24.500,36.501,105.202,0.712
'[00:00:00.521 01/01/2011]',-60.401,-11.500,20.900,36.901,108.902,0.712
'[00:00:00.522 01/01/2011]',-62.001,-12.800,17.800,36.901,111.202,0.712
'[00:00:00.523 01/01/2011]',-63.201,-13.900,15.200,36.501,112.002,0.712
'[00:00:00.524 01/01/2011]',-63.701,-14.700,13.200,35.501,111.102,0.712
'[00:00:00.525 01/01/2011]',-63.501,-15.100,11.700,34.301,108.802,0.712
'[00:00:00.526 01/01/2011]',-62.601,-15.000,10.400,32.801,105.202,0.712
'[00:00:00.527 01/01/2011]',-61.301,-14.600,9.000,30.800,100.302,0.712
'[00:00:00.528 01/01/2011]',-59.601,-14.300,6.900,28.300,94.201,0.712
'[00:00:00.529 01/01/2011]',-57.601,-14.200,3.700,24.900,87.001,0.712
'[00:00:00.530 01/01/2011]',-55.701,-14.300,-0.700,20.900,79.001,0.579
'[00:00:00.531 01/01/2011]',-54.001,-14.600,-6.000,16.400,70.501,0.579
'[00:00:00.532 01/01/2011]',-52.801,-14.900,-11.700,11.900,62.201,0.579
'[00:00:00.533 01/01/2011]',-52.001,-15.400,-17.400,7.600,54.701,0.579
'[00:00:00.534 01/01/2011]',-51.601,-15.800,-22.600,3.800,47.901,0.579
'[00:00:00.535 01/01/2011]',-51.101,-16.300,-27.400,0.300,41.601,0.579
'[00:00:00.536 01/01/2011]',-50.301,-16.700,-31.700,-3.200,35.601,0.579
'[00:00:00.537 01/01/2011]',-49.201,-17.000,-35.701,-6.600,29.500,0.579
'[00:00:00.538 01/01/2011]',-47.901,-17.000,-39.201,-9.900,23.400,0.579
'[00:00:00.539 01/01/2011]',-46.901,-16.500,-41.801,-12.700,17.500,0.579
'[00:00:00.540 01/01/2011]',-46.201,-15.600,-43.201,-14.700,12.200,0.822
'[00:00:00.541 01/01/2011]',-45.901,-14.200,-43.301,-15.700,7.900,0.822
'[00:00:00.542 01/01/2011]',-45.401,-12.500,-42.101,-15.900,4.600,0.822
'[00:00:00.543 01/01/2011]',-44.701,-10.700,-40.001,-15.600,2.100,0.822
'[00:00:00.544 01/01/2011]',-43.701,-9.100,-37.401,-14.900,0.000,0.822
'[00:00:00.545 01/01/2011]',-42.601,-7.700,-34.701,-14.200,-1.800,0.822
'[00:00:00.546 01/01/2011]',-42.101,-6.600,-31.900,-13.400,-3.300,0.822
'[00:00:00.547 01/01/2011]',-42.501,-5.800,-29.000,-12.400,-4.400,0.822
'[00:00:00.548 01/01/2011]',-44.001,-5.000,-26.000,-11.200,-4.900,0.822
'[00:00:00.549 01/01/2011]',-45.901,-3.900,-22.900,-9.800,-4.700,0.822
'[00:00:00.550 01/01/2011]',-47.601,-2.700,-19.600,-8.300,-4.000,0.579
'[00:00:00.551 01/01/2011]',-48.401,-1.300,-16.100,-6.900,-3.100,0.579
'[00:00:00.552 01/01/2011]',-48.101,-0.100,-12.700,-5.600,-2.200,0.579
'[00:00:00.553 01/01/2011]',-47.001,0.800,-9.300,-4.300,-1.400,0.579
'[00:00:00.554 01/01/2011]',-46.101,1.500,-6.100,-3.000,-0.600,0.579
'[00:00:00.555 01/01/2011]',-45.901,2.000,-3.100,-1.800,0.200,0.579
'[00:00:00.556 01/01/2011]',-46.901,2.600,-0.300,-0.800,1.100,0.579
'[00:00:00.557 01/01/2011]',-48.701,3.400,2.200,-0.200,2.200,0.579
'[00:00:00.558 01/01/2011]',-50.701,4.300,4.500,0.100,3.500,0.579
'[00:00:00.559 01/01/2011]',-52.101,5.200,6.400,0.200,4.700,0.579
'[00:00:00.560 01/01/2011]',-52.401,6.300,8.200,0.500,5.700,0.668
'[00:00:00.561 01/01/2011]',-51.601,7.400,9.800,1.300,6.400,0.668
'[00:00:00.562 01/01/2011]',-50.201,8.500,11.200,2.400,6.800,0.668
'[00:00:00.563 01/01/2011]',-48.701,9.700,12.400,3.900,7.000,0.668
'[00:00:00.564 01/01/2011]',-48.001,10.800,13.400,5.200,7.200,0.668
'[00:00:00.565 01/01/2011]',-48.101,11.500,14.100,6.100,7.300,0.668
'[00:00:00.566 01/01/2011]',-48.901,11.900,14.800,6.500,7.500,0.668
'[00:00:00.567 01/01/2011]',-49.901,12.100,15.300,6.500,7.600,0.668
'[00:00:00.568 01/01/2011]',-50.501,12.100,15.700,6.300,7.500,0.668
'[00:00:00.569 01/01/2011]',-50.501,12.100,15.800,5.900,7.100,0.668
'[00:00:00.570 01/01/2011]',-49.901,12.000,15.600,5.500,6.300,0.680
'[00:00:00.571 01/01/2011]',-48.901,11.700,14.900,4.900,5.300,0.680
'[00:00:00.572 01/01/2011]',-47.901,11.200,14.100,4.300,4.300,0.680
'[00:00:00.573 01/01/2011]',-47.001,10.600,13.300,3.600,3.600,0.680
'[00:00:00.574 01/01/2011]',-46.001,10.100,12.800,3.000,3.200,0.680
'[00:00:00.575 01/01/2011]',-45.001,9.900,12.700,2.600,3.000,0.680
'[00:00:00.576 01/01/2011]',-44.201,10.100,12.900,2.300,2.900,0.680
'[00:00:00.577 01/01/2011]',-43.901,10.500,13.100,2.300,2.800,0.680
'[00:00:00.578 01/01/2011]',-44.401,10.800,13.200,2.200,2.500,0.680
'[00:00:00.579 01/01/2011]',-45.501,10.900,13.000,2.000,2.100,0.680
'[00:00:00.580 01/01/2011]',-46.301,11.000,12.700,1.900,1.800,0.704
'[00:00:00.581 01/01/2011]',-46.201,11.000,12.500,1.900,1.700,0.704
'[00:00:00.582 01/01/2011]',-44.701,11.300,12.600,2.100,1.900,0.704
'[00:00:00.583 01/01/2011]',-42.101,11.800,12.900,2.500,2.300,0.704
'[00:00:00.584 01/01/2011]',-39.101,12.300,13.100,2.900,2.700,0.704
'[00:00:00.585 01/01/2011]',-36.901,12.600,13.200,3.300,2.900,0.704
'[00:00:00.586 01/01/2011]',-35.701,12.600,13.000,3.600,2.700,0.704
'[00:00:00.587 01/01/2011]',-35.401,12.100,12.500,3.600,2.300,0.704
'[00:00:00.588 01/01/2011]',-35.301,11.400,12.000,3.400,1.700,0.704
'[00:00:00.589 01/01/2011]',-34.501,10.800,11.700,2.900,1.100,0.704
'[00:00:00.590 01/01/2011]',-33.101,10.200,11.600,2.400,0.600,0.579
'[00:00:00.591 01/01/2011]',-31.500,9.900,11.700,1.800,0.300,0.579
'[00:00:00.592 01/01/2011]',-30.500,9.800,11.900,1.500,0.100,0.579
'[00:00:00.593 01/01/2011]',-30.400,9.700,11.800,1.300,-0.100,0.579
'[00:00:00.594 01/01/2011]',-31.100,9.600,11.500,1.300,-0.300,0.579
'[00:00:00.595 01/01/2011]',-31.800,9.400,10.900,1.200,-0.700,0.579
'[00:00:00.596 01/01/2011]',-31.800,9.100,10.200,0.800,-1.100,0.579
'[00:00:00.597 01/01/2011]',-30.600,8.800,9.600,0.200,-1.400,0.579
'[00:00:00.598 01/01/2011]',-28.500,8.500,9.300,-0.500,-1.600,0.579
'[00:00:00.599 01/01/2011]',-26.400,8.600,9.500,-0.900,-1.600,0.579
'[00:00:00.600 01/01/2011]',-24.900,9.200,9.900,-0.800,-1.400,0.822
'[00:00:00.601 01/01/2011]',-24.500,10.300,10.600,-0.100,-0.900,0.822
'[00:00:00.602 01/01/2011]',-24.900,11.600,11.300,1.000,-0.300,0.822
'[00:00:00.603 01/01/2011]',-25.500,12.800,11.900,2.200,0.300,0.822
'[00:00:00.604 01/01/2011]',-25.500,13.600,12.300,3.000,1.000,0.822
'[00:00:00.605 01/01/2011]',-24.600,13.800,12.500,3.300,1.500,0.822
'[00:00:00.606 01/01/2011]',-22.900,13.400,12.400,3.200,1.800,0.822
'[00:00:00.607 01/01/2011]',-21.100,12.800,12.100,3.000,1.800,0.822
'[00:00:00.608 01/01/2011]',-19.800,12.100,11.700,2.700,1.600,0.822
'[00:00:00.609 01/01/2011]',-19.300,11.500,11.200,2.600,1.300,0.822
'[00:00:00.610 01/01/2011]',-19.700,10.900,10.600,2.400,0.900,0.579
'[00:00:00.611 01/01/2011]',-20.500,10.200,10.000,2.100,0.500,0.579
