'Time and date','Direct_1','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','EDF Annotations'
'[00:00:00.319 01/01/2011]',-45.701,32.300,28.900,-0.400,-1.600,0.579
'[00:00:00.320 01/01/2011]',-46.101,32.000,29.400,0.200,-0.400,0.668
'[00:00:00.321 01/01/2011]',-44.801,31.300,29.600,0.000,0.600,0.668
'[00:00:00.322 01/01/2011]',-42.201,30.000,29.100,-0.700,1.100,0.668
'[00:00:00.323 01/01/2011]',-39.501,28.400,27.900,-1.500,1.100,0.668
'[00:00:00.324 01/01/2011]',-38.401,26.600,26.100,-2.300,0.600,0.668
'[00:00:00.325 01/01/2011]',-39.301,24.900,24.300,-2.800,0.000,0.668
'[00:00:00.326 01/01/2011]',-41.601,23.400,22.900,-3.200,-0.500,0.668
'[00:00:00.327 01/01/2011]',-43.901,22.100,22.200,-3.600,-0.900,0.668
'[00:00:00.328 01/01/2011]',-45.201,21.000,22.200,-4.100,-1.400,0.668
'[00:00:00.329 01/01/2011]',-45.201,20.100,22.600,-4.600,-2.000,0.668
'[00:00:00.330 01/01/2011]',-44.201,19.700,23.200,-5.100,-2.900,0.680
'[00:00:00.331 01/01/2011]',-43.301,19.900,23.700,-5.500,-3.900,0.680
'[00:00:00.332 01/01/2011]',-42.801,20.800,23.800,-5.900,-4.800,0.680
'[00:00:00.333 01/01/2011]',-42.801,21.900,23.400,-6.500,-5.500,0.680
'[00:00:00.334 01/01/2011]',-43.101,22.800,22.500,-7.300,-6.100,0.680
'[00:00:00.335 01/01/2011]',-43.201,22.800,21.300,-8.300,-6.400,0.680
'[00:00:00.336 01/01/2011]',-43.001,22.100,20.300,-8.900,-6.500,0.680
'[00:00:00.337 01/01/2011]',-42.101,20.700,19.600,-8.900,-6.300,0.680
'[00:00:00.338 01/01/2011]',-40.501,19.200,19.800,-8.100,-5.500,0.680
'[00:00:00.339 01/01/2011]',-38.401,18.100,20.800,-6.600,-4.100,0.680
'[00:00:00.340 01/01/2011]',-36.301,17.700,22.400,-4.700,-2.100,0.696
'[00:00:00.341 01/01/2011]',-35.101,18.100,24.300,-2.700,0.400,0.696
'[00:00:00.342 01/01/2011]',-35.701,19.100,26.000,-0.700,2.900,0.696
'[00:00:00.343 01/01/2011]',-38.101,20.700,27.500,1.300,5.300,0.696
'[00:00:00.344 01/01/2011]',-41.401,22.600,29.000,3.100,7.400,0.696
'[00:00:00.345 01/01/2011]',-43.901,24.500,30.600,4.600,9.000,0.696
'[00:00:00.346 01/01/2011]',-44.201,26.200,32.500,5.500,10.100,0.696
'[00:00:00.347 01/01/2011]',-42.001,27.500,34.301,5.300,10.500,0.696
'[00:00:00.348 01/01/2011]',-38.401,28.100,35.601,4.100,10.200,0.696
'[00:00:00.349 01/01/2011]',-35.301,28.000,35.801,2.100,9.100,0.696
'[00:00:00.350 01/01/2011]',-34.301,27.100,34.801,-0.100,7.300,0.579
'[00:00:00.351 01/01/2011]',-36.001,25.900,33.001,-1.900,5.300,0.579
'[00:00:00.352 01/01/2011]',-39.301,24.600,31.200,-3.200,3.300,0.579
'[00:00:00.353 01/01/2011]',-42.501,23.500,30.000,-3.800,2.000,0.579
'[00:00:00.354 01/01/2011]',-43.901,22.800,30.000,-4.000,1.500,0.579
'[00:00:00.355 01/01/2011]',-43.101,22.700,30.900,-3.800,1.800,0.579
'[00:00:00.356 01/01/2011]',-40.901,22.900,32.400,-3.500,2.800,0.579
'[00:00:00.357 01/01/2011]',-38.601,23.400,33.801,-3.300,3.800,0.579
'[00:00:00.358 01/01/2011]',-37.701,23.600,34.701,-3.100,4.600,0.579
'[00:00:00.359 01/01/2011]',-38.701,23.300,35.001,-3.000,4.900,0.579
'[00:00:00.360 01/01/2011]',-40.701,22.400,35.001,-3.000,4.500,0.822
'[00:00:00.361 01/01/2011]',-42.301,21.300,34.901,-3.100,3.700,0.822
'[00:00:00.362 01/01/2011]',-42.101,20.500,34.801,-3.100,2.900,0.822
'[00:00:00.363 01/01/2011]',-39.601,20.200,34.601,-2.900,2.400,0.822
'[00:00:00.364 01/01/2011]',-35.601,20.600,34.401,-2.700,2.500,0.822
'[00:00:00.365 01/01/2011]',-31.900,21.400,34.301,-2.400,3.200,0.822
'[00:00:00.366 01/01/2011]',-30.400,22.100,34.301,-2.200,4.200,0.822
'[00:00:00.367 01/01/2011]',-32.000,22.100,34.401,-2.200,5.100,0.822
'[00:00:00.368 01/01/2011]',-36.001,21.400,34.401,-2.200,5.500,0.822
'[00:00:00.369 01/01/2011]',-40.401,20.200,34.201,-2.200,5.500,0.822
'[00:00:00.370 01/01/2011]',-42.901,18.900,33.501,-2.000,5.100,0.579
'[00:00:00.371 01/01/2011]',-42.401,18.100,32.400,-1.300,4.700,0.579
'[00:00:00.372 01/01/2011]',-39.401,18.100,31.200,-0.300,4.800,0.579
'[00:00:00.373 01/01/2011]',-36.101,18.700,30.400,1.100,5.300,0.579
'[00:00:00.374 01/01/2011]',-34.501,19.800,30.200,2.400,6.200,0.579
'[00:00:00.375 01/01/2011]',-35.701,21.000,30.500,3.400,7.200,0.579
'[00:00:00.376 01/01/2011]',-39.001,22.000,30.900,3.900,8.000,0.579
'[00:00:00.377 01/01/2011]',-42.301,22.500,31.300,3.700,8.400,0.579
'[00:00:00.378 01/01/2011]',-43.601,22.500,31.300,3.000,8.500,0.579
'[00:00:00.379 01/01/2011]',-42.001,21.900,31.100,2.000,8.500,0.579
'[00:00:00.380 01/01/2011]',-38.501,20.900,30.700,1.000,8.400,0.668
'[00:00:00.381 01/01/2011]',-34.601,19.500,30.300,0.100,8.300,0.668
'[00:00:00.382 01/01/2011]',-32.300,17.900,29.800,-0.400,8.000,0.668
'[00:00:00.383 01/01/2011]',-32.300,16.300,29.000,-0.800,7.700,0.668
'[00:00:00.384 01/01/2011]',-34.301,14.900,28.100,-1.100,7.200,0.668
'[00:00:00.385 01/01/2011]',-37.201,13.800,27.300,-1.600,6.900,0.668
'[00:00:00.386 01/01/2011]',-39.801,13.100,26.900,-2.300,6.800,0.668
'[00:00:00.387 01/01/2011]',-41.201,12.900,27.200,-3.100,6.800,0.668
'[00:00:00.388 01/01/2011]',-41.301,12.800,28.200,-3.600,6.900,0.668
'[00:00:00.389 01/01/2011]',-40.401,12.900,29.600,-3.700,6.900,0.668
'[00:00:00.390 01/01/2011]',-39.001,12.700,30.600,-3.300,6.800,0.680
'[00:00:00.391 01/01/2011]',-37.401,12.100,30.900,-2.700,6.600,0.680
'[00:00:00.392 01/01/2011]',-36.201,11.000,30.400,-2.500,6.500,0.680
'[00:00:00.393 01/01/2011]',-35.501,9.500,29.400,-3.000,6.400,0.680
'[00:00:00.394 01/01/2011]',-35.701,7.800,28.300,-4.100,6.300,0.680
'[00:00:00.395 01/01/2011]',-36.901,6.200,27.600,-5.400,6.100,0.680
'[00:00:00.396 01/01/2011]',-38.801,4.700,27.300,-6.400,5.800,0.680
'[00:00:00.397 01/01/2011]',-41.001,3.500,27.300,-6.500,5.300,0.680
'[00:00:00.398 01/01/2011]',-42.601,2.500,27.300,-6.000,4.600,0.680
'[00:00:00.399 01/01/2011]',-43.101,1.900,27.200,-5.100,3.800,0.680
'[00:00:00.400 01/01/2011]',-42.601,1.600,26.800,-4.500,3.100,0.716
'[00:00:00.401 01/01/2011]',-41.801,1.600,26.300,-4.300,2.600,0.716
'[00:00:00.402 01/01/2011]',-41.301,1.900,25.900,-4.400,2.500,0.716
'[00:00:00.403 01/01/2011]',-41.901,2.200,25.400,-4.500,2.900,0.716
'[00:00:00.404 01/01/2011]',-43.301,2.500,25.000,-4.200,3.600,0.716
'[00:00:00.405 01/01/2011]',-44.401,2.800,24.400,-3.800,4.300,0.716
'[00:00:00.406 01/01/2011]',-44.401,3.200,23.600,-3.400,4.800,0.716
'[00:00:00.407 01/01/2011]',-42.801,3.500,22.700,-3.500,4.500,0.716
'[00:00:00.408 01/01/2011]',-40.301,3.800,21.700,-4.100,3.500,0.716
'[00:00:00.409 01/01/2011]',-38.401,3.800,20.800,-5.300,1.600,0.716
'[00:00:00.410 01/01/2011]',-38.501,3.500,20.000,-6.800,-0.700,0.579
'[00:00:00.411 01/01/2011]',-40.801,3.100,19.600,-8.100,-2.900,0.579
'[00:00:00.412 01/01/2011]',-44.301,2.600,19.600,-9.200,-4.600,0.579
'[00:00:00.413 01/01/2011]',-47.101,2.400,20.300,-9.700,-5.400,0.579
'[00:00:00.414 01/01/2011]',-48.101,2.500,21.500,-9.700,-5.200,0.579
'[00:00:00.415 01/01/2011]',-47.301,2.900,23.100,-9.100,-4.300,0.579
'[00:00:00.416 01/01/2011]',-45.801,3.200,24.700,-8.200,-2.900,0.579
'[00:00:00.417 01/01/2011]',-45.301,3.400,26.000,-7.200,-1.500,0.579
'[00:00:00.418 01/01/2011]',-46.301,3.300,26.900,-6.500,-0.300,0.579
'[00:00:00.419 01/01/2011]',-48.001,3.000,27.400,-6.100,0.600,0.579
'[00:00:00.420 01/01/2011]',-48.801,2.800,27.700,-5.800,1.300,0.822
'[00:00:00.421 01/01/2011]',-47.601,2.900,27.700,-5.400,2.000,0.822
'[00:00:00.422 01/01/2011]',-44.501,3.300,27.500,-4.600,2.900,0.822
'[00:00:00.423 01/01/2011]',-41.101,3.900,26.900,-3.600,3.900,0.822
'[00:00:00.424 01/01/2011]',-39.201,4.500,25.700,-2.600,4.600,0.822
'[00:00:00.425 01/01/2011]',-39.801,4.900,24.200,-2.100,5.000,0.822
'[00:00:00.426 01/01/2011]',-42.301,5.000,22.700,-2.300,4.800,0.822
'[00:00:00.427 01/01/2011]',-45.401,4.800,21.500,-3.100,4.400,0.822
'[00:00:00.428 01/01/2011]',-47.501,4.400,20.800,-4.100,3.900,0.822
'[00:00:00.429 01/01/2011]',-48.101,4.000,20.500,-4.800,3.700,0.822
'[00:00:00.430 01/01/2011]',-47.301,3.900,20.500,-4.800,3.800,0.579
'[00:00:00.431 01/01/2011]',-45.801,4.300,20.500,-4.300,4.300,0.579
'[00:00:00.432 01/01/2011]',-44.401,5.400,20.600,-3.300,4.900,0.579
'[00:00:00.433 01/01/2011]',-43.501,7.200,20.900,-2.100,5.400,0.579
'[00:00:00.434 01/01/2011]',-43.201,9.500,21.200,-0.800,5.900,0.579
'[00:00:00.435 01/01/2011]',-43.701,12.000,21.600,0.600,6.500,0.579
'[00:00:00.436 01/01/2011]',-45.301,14.500,21.700,2.100,7.300,0.579
'[00:00:00.437 01/01/2011]',-47.601,16.800,21.700,3.500,8.200,0.579
'[00:00:00.438 01/01/2011]',-49.901,18.700,21.400,4.500,9.000,0.579
'[00:00:00.439 01/01/2011]',-51.001,19.900,20.900,4.500,9.100,0.579
'[00:00:00.440 01/01/2011]',-50.201,20.300,20.300,3.300,8.200,0.668
'[00:00:00.441 01/01/2011]',-47.701,19.700,19.400,0.800,6.200,0.668
'[00:00:00.442 01/01/2011]',-44.601,18.300,17.900,-2.700,3.200,0.668
'[00:00:00.443 01/01/2011]',-42.301,16.500,15.700,-6.400,-0.400,0.668
'[00:00:00.444 01/01/2011]',-41.901,14.700,13.100,-9.700,-4.000,0.668
'[00:00:00.445 01/01/2011]',-43.201,13.200,10.300,-12.200,-7.400,0.668
'[00:00:00.446 01/01/2011]',-45.301,12.200,7.800,-13.700,-10.300,0.668
'[00:00:00.447 01/01/2011]',-46.701,11.400,6.000,-14.600,-12.600,0.668
'[00:00:00.448 01/01/2011]',-46.501,10.200,4.900,-14.900,-14.200,0.668
'[00:00:00.449 01/01/2011]',-44.801,8.600,4.300,-14.700,-15.100,0.668
'[00:00:00.450 01/01/2011]',-42.201,6.700,4.200,-14.000,-15.200,0.680
'[00:00:00.451 01/01/2011]',-39.501,5.100,4.300,-12.800,-14.700,0.680
'[00:00:00.452 01/01/2011]',-37.501,4.300,4.700,-11.000,-13.900,0.680
'[00:00:00.453 01/01/2011]',-36.601,4.400,5.300,-9.000,-13.100,0.680
'[00:00:00.454 01/01/2011]',-37.001,5.200,5.800,-7.100,-12.500,0.680
'[00:00:00.455 01/01/2011]',-38.301,6.100,5.900,-5.800,-12.100,0.680
'[00:00:00.456 01/01/2011]',-40.201,6.500,5.500,-5.000,-11.800,0.680
'[00:00:00.457 01/01/2011]',-42.001,6.400,4.800,-4.500,-11.300,0.680
'[00:00:00.458 01/01/2011]',-43.501,6.100,4.300,-4.000,-10.400,0.680
'[00:00:00.459 01/01/2011]',-44.401,6.100,4.500,-3.300,-9.200,0.680
'[00:00:00.460 01/01/2011]',-44.901,6.400,5.800,-2.500,-8.100,0.700
'[00:00:00.461 01/01/2011]',-45.201,7.100,7.600,-2.100,-7.500,0.700
'[00:00:00.462 01/01/2011]',-45.401,7.600,9.400,-2.200,-7.600,0.700
'[00:00:00.463 01/01/2011]',-45.101,7.700,10.500,-3.100,-8.400,0.700
'[00:00:00.464 01/01/2011]',-44.301,7.400,10.600,-4.200,-9.500,0.700
'[00:00:00.465 01/01/2011]',-42.801,7.000,9.900,-5.300,-10.600,0.700
'[00:00:00.466 01/01/2011]',-41.001,6.700,8.800,-5.900,-11.500,0.700
'[00:00:00.467 01/01/2011]',-39.401,6.900,7.800,-6.000,-12.200,0.700
'[00:00:00.468 01/01/2011]',-38.301,7.200,7.000,-6.000,-12.700,0.700
'[00:00:00.469 01/01/2011]',-37.501,7.600,6.600,-6.100,-13.300,0.700
'[00:00:00.470 01/01/2011]',-36.801,7.700,6.100,-6.400,-13.800,0.579
'[00:00:00.471 01/01/2011]',-35.801,7.900,5.500,-6.800,-14.100,0.579
'[00:00:00.472 01/01/2011]',-35.001,8.300,5.100,-6.900,-14.100,0.579
'[00:00:00.473 01/01/2011]',-35.101,9.200,4.800,-6.700,-13.600,0.579
'[00:00:00.474 01/01/2011]',-36.301,10.600,5.100,-6.200,-13.100,0.579
'[00:00:00.475 01/01/2011]',-38.401,11.900,5.800,-5.600,-12.700,0.579
'[00:00:00.476 01/01/2011]',-40.201,12.900,6.700,-5.500,-12.800,0.579
'[00:00:00.477 01/01/2011]',-40.301,13.500,7.300,-5.700,-13.200,0.579
'[00:00:00.478 01/01/2011]',-38.501,13.800,7.300,-6.300,-13.900,0.579
'[00:00:00.479 01/01/2011]',-35.601,14.500,6.700,-7.100,-14.500,0.579
'[00:00:00.480 01/01/2011]',-33.001,15.900,5.700,-7.700,-15.000,0.822
'[00:00:00.481 01/01/2011]',-32.000,17.700,4.300,-8.300,-15.600,0.822
'[00:00:00.482 01/01/2011]',-32.600,19.300,3.000,-9.000,-16.500,0.822
'[00:00:00.483 01/01/2011]',-33.501,20.100,1.600,-9.900,-17.800,0.822
'[00:00:00.484 01/01/2011]',-33.001,19.800,0.200,-10.900,-19.400,0.822
'[00:00:00.485 01/01/2011]',-30.600,18.400,-1.200,-11.500,-20.600,0.822
'[00:00:00.486 01/01/2011]',-27.000,16.800,-2.400,-11.400,-20.900,0.822
'[00:00:00.487 01/01/2011]',-23.900,15.800,-3.000,-10.200,-20.400,0.822
'[00:00:00.488 01/01/2011]',-22.900,16.000,-2.900,-8.100,-19.000,0.822
'[00:00:00.489 01/01/2011]',-24.100,17.200,-2.100,-5.700,-17.500,0.822
'[00:00:00.490 01/01/2011]',-26.300,19.100,-1.000,-3.700,-16.400,0.579
'[00:00:00.491 01/01/2011]',-27.700,20.900,0.100,-2.700,-15.900,0.579
'[00:00:00.492 01/01/2011]',-27.300,22.400,0.600,-2.900,-15.900,0.579
'[00:00:00.493 01/01/2011]',-25.100,23.200,0.400,-4.000,-16.200,0.579
'[00:00:00.494 01/01/2011]',-22.400,23.500,-0.300,-5.500,-16.500,0.579
'[00:00:00.495 01/01/2011]',-20.500,23.400,-1.200,-6.900,-16.700,0.579
'[00:00:00.496 01/01/2011]',-20.200,23.000,-2.000,-8.200,-17.000,0.579
'[00:00:00.497 01/01/2011]',-21.100,22.500,-2.600,-9.100,-17.600,0.579
'[00:00:00.498 01/01/2011]',-22.100,22.000,-3.000,-9.800,-18.500,0.579
'[00:00:00.499 01/01/2011]',-22.000,21.600,-3.200,-10.100,-19.400,0.579
'[00:00:00.500 01/01/2011]',-20.200,21.600,-2.800,-9.800,-20.100,0.668
'[00:00:00.501 01/01/2011]',-16.900,21.800,-1.800,-8.900,-20.100,0.668
'[00:00:00.502 01/01/2011]',-13.000,22.100,-0.200,-7.700,-19.600,0.668
'[00:00:00.503 01/01/2011]',-9.600,22.300,1.700,-6.500,-18.800,0.668
'[00:00:00.504 01/01/2011]',-7.500,22.200,3.300,-5.900,-18.100,0.668
'[00:00:00.505 01/01/2011]',-6.900,22.000,4.100,-5.900,-17.700,0.668
'[00:00:00.506 01/01/2011]',-7.300,21.800,3.900,-6.600,-17.600,0.668
'[00:00:00.507 01/01/2011]',-7.800,21.800,3.100,-7.400,-17.500,0.668
'[00:00:00.508 01/01/2011]',-7.500,21.800,2.300,-8.000,-17.300,0.668
'[00:00:00.509 01/01/2011]',-6.200,21.500,2.000,-8.300,-16.900,0.668
'[00:00:00.510 01/01/2011]',-4.300,20.900,2.400,-8.500,-16.600,0.680
'[00:00:00.511 01/01/2011]',-2.800,20.000,3.200,-8.700,-16.800,0.680
'[00:00:00.512 01/01/2011]',-2.800,18.800,3.900,-9.200,-17.500,0.680
'[00:00:00.513 01/01/2011]',-4.700,18.000,4.000,-9.800,-18.400,0.680
'[00:00:00.514 01/01/2011]',-8.200,17.500,3.500,-10.300,-19.400,0.680
'[00:00:00.515 01/01/2011]',-12.100,17.300,2.600,-10.500,-20.000,0.680
'[00:00:00.516 01/01/2011]',-15.000,17.200,1.600,-10.500,-20.100,0.680
'[00:00:00.517 01/01/2011]',-15.900,16.900,1.100,-10.300,-19.900,0.680
'[00:00:00.518 01/01/2011]',-14.600,16.300,1.300,-10.100,-19.600,0.680
'[00:00:00.519 01/01/2011]',-12.000,15.500,2.000,-10.000,-19.400,0.680
'[00:00:00.520 01/01/2011]',-9.300,15.000,3.100,-9.900,-19.400,0.723
'[00:00:00.521 01/01/2011]',-7.900,14.800,4.500,-9.800,-19.500,0.723
'[00:00:00.522 01/01/2011]',-8.200,14.800,5.700,-9.600,-19.800,0.723
'[00:00:00.523 01/01/2011]',-9.700,14.800,6.500,-9.500,-20.100,0.723
'[00:00:00.524 01/01/2011]',-11.500,14.700,6.900,-9.400,-20.400,0.723
'[00:00:00.525 01/01/2011]',-12.200,14.300,6.800,-9.300,-20.700,0.723
'[00:00:00.526 01/01/2011]',-11.700,14.000,6.300,-9.100,-21.100,0.723
'[00:00:00.527 01/01/2011]',-10.900,13.700,5.600,-8.900,-21.400,0.723
'[00:00:00.528 01/01/2011]',-10.900,13.600,4.800,-8.600,-21.900,0.723
'[00:00:00.529 01/01/2011]',-12.800,13.500,4.000,-8.600,-22.400,0.723
'[00:00:00.530 01/01/2011]',-16.200,13.000,3.200,-9.100,-23.000,0.579
'[00:00:00.531 01/01/2011]',-19.800,12.200,2.400,-9.900,-23.500,0.579
'[00:00:00.532 01/01/2011]',-21.800,11.400,1.700,-10.800,-23.600,0.579
'[00:00:00.533 01/01/2011]',-21.200,11.000,1.400,-11.500,-23.500,0.579
'[00:00:00.534 01/01/2011]',-18.800,11.400,1.400,-11.500,-23.000,0.579
'[00:00:00.535 01/01/2011]',-16.100,12.500,1.700,-11.000,-22.600,0.579
'[00:00:00.536 01/01/2011]',-14.600,13.900,2.100,-10.200,-22.300,0.579
'[00:00:00.537 01/01/2011]',-14.800,15.200,2.200,-9.700,-22.300,0.579
'[00:00:00.538 01/01/2011]',-16.000,16.000,1.800,-9.900,-22.700,0.579
'[00:00:00.539 01/01/2011]',-16.600,16.000,0.900,-10.900,-23.400,0.579
'[00:00:00.540 01/01/2011]',-15.800,15.600,-0.300,-12.400,-24.300,0.822
'[00:00:00.541 01/01/2011]',-13.700,14.900,-1.400,-14.200,-25.300,0.822
'[00:00:00.542 01/01/2011]',-11.500,14.100,-2.300,-15.600,-26.400,0.822
'[00:00:00.543 01/01/2011]',-10.600,13.300,-2.800,-16.400,-27.400,0.822
'[00:00:00.544 01/01/2011]',-11.400,12.300,-3.000,-16.500,-28.100,0.822
'[00:00:00.545 01/01/2011]',-13.100,11.100,-3.300,-16.100,-28.300,0.822
'[00:00:00.546 01/01/2011]',-14.400,9.900,-3.700,-15.300,-28.000,0.822
'[00:00:00.547 01/01/2011]',-14.600,8.800,-4.300,-14.500,-27.300,0.822
'[00:00:00.548 01/01/2011]',-13.400,8.000,-5.000,-13.700,-26.600,0.822
'[00:00:00.549 01/01/2011]',-12.000,7.700,-5.400,-12.900,-26.300,0.822
'[00:00:00.550 01/01/2011]',-11.400,8.000,-5.300,-12.200,-26.300,0.579
'[00:00:00.551 01/01/2011]',-12.400,9.000,-4.700,-11.600,-26.600,0.579
'[00:00:00.552 01/01/2011]',-14.600,10.500,-3.600,-11.200,-27.000,0.579
'[00:00:00.553 01/01/2011]',-16.900,12.200,-2.300,-11.200,-27.200,0.579
'[00:00:00.554 01/01/2011]',-18.200,13.400,-1.300,-11.800,-27.200,0.579
'[00:00:00.555 01/01/2011]',-17.800,13.800,-0.800,-12.700,-27.100,0.579
'[00:00:00.556 01/01/2011]',-15.900,13.100,-1.000,-13.800,-27.000,0.579
'[00:00:00.557 01/01/2011]',-13.600,11.800,-1.500,-14.900,-26.900,0.579
'[00:00:00.558 01/01/2011]',-11.700,10.400,-2.200,-15.600,-26.900,0.579
'[00:00:00.559 01/01/2011]',-11.000,9.600,-2.700,-16.000,-26.800,0.579
'[00:00:00.560 01/01/2011]',-11.400,9.700,-3.200,-15.900,-26.700,0.668
'[00:00:00.561 01/01/2011]',-12.400,10.500,-3.700,-15.500,-26.700,0.668
'[00:00:00.562 01/01/2011]',-13.300,11.000,-4.500,-14.900,-26.700,0.668
'[00:00:00.563 01/01/2011]',-13.800,10.700,-5.600,-14.400,-27.000,0.668
'[00:00:00.564 01/01/2011]',-13.900,9.200,-6.700,-14.100,-27.500,0.668
'[00:00:00.565 01/01/2011]',-13.800,6.800,-7.500,-14.200,-28.200,0.668
'[00:00:00.566 01/01/2011]',-13.900,4.200,-7.700,-14.600,-28.900,0.668
'[00:00:00.567 01/01/2011]',-13.900,2.400,-7.200,-15.200,-29.500,0.668
'[00:00:00.568 01/01/2011]',-13.800,1.700,-6.300,-16.000,-29.900,0.668
'[00:00:00.569 01/01/2011]',-13.100,2.200,-5.500,-16.800,-30.100,0.668
'[00:00:00.570 01/01/2011]',-11.800,3.100,-5.200,-17.600,-30.100,0.680
'[00:00:00.571 01/01/2011]',-10.000,4.000,-5.500,-18.300,-30.000,0.680
'[00:00:00.572 01/01/2011]',-8.000,4.500,-6.200,-18.900,-30.000,0.680
'[00:00:00.573 01/01/2011]',-6.400,4.500,-7.100,-19.300,-30.100,0.680
'[00:00:00.574 01/01/2011]',-5.300,4.500,-7.700,-19.300,-30.300,0.680
'[00:00:00.575 01/01/2011]',-4.800,4.800,-8.000,-18.900,-30.500,0.680
'[00:00:00.576 01/01/2011]',-4.400,5.500,-8.000,-18.400,-30.700,0.680
'[00:00:00.577 01/01/2011]',-3.900,6.100,-7.900,-17.900,-30.700,0.680
'[00:00:00.578 01/01/2011]',-3.300,6.100,-7.900,-17.900,-30.700,0.680
'[00:00:00.579 01/01/2011]',-2.600,5.100,-8.300,-18.300,-31.000,0.680
'[00:00:00.580 01/01/2011]',-2.400,3.300,-9.200,-18.800,-31.600,0.712
'[00:00:00.581 01/01/2011]',-3.100,1.300,-10.600,-19.000,-32.500,0.712
'[00:00:00.582 01/01/2011]',-4.700,0.100,-12.100,-18.500,-33.501,0.712
'[00:00:00.583 01/01/2011]',-6.500,0.200,-13.200,-17.300,-34.001,0.712
'[00:00:00.584 01/01/2011]',-7.600,2.000,-13.300,-15.700,-33.601,0.712
'[00:00:00.585 01/01/2011]',-7.300,5.100,-12.200,-14.100,-32.200,0.712
'[00:00:00.586 01/01/2011]',-5.500,8.800,-9.900,-12.800,-29.900,0.712
'[00:00:00.587 01/01/2011]',-2.800,12.500,-6.700,-12.000,-27.000,0.712
'[00:00:00.588 01/01/2011]',-0.500,15.900,-3.300,-11.400,-24.100,0.712
'[00:00:00.589 01/01/2011]',0.700,18.800,0.000,-10.600,-21.300,0.712
'[00:00:00.590 01/01/2011]',0.300,21.400,2.700,-9.600,-18.700,0.579
'[00:00:00.591 01/01/2011]',-1.200,23.700,4.600,-8.300,-16.600,0.579
'[00:00:00.592 01/01/2011]',-2.800,25.500,5.800,-7.200,-15.100,0.579
'[00:00:00.593 01/01/2011]',-3.900,26.600,6.300,-6.600,-14.300,0.579
'[00:00:00.594 01/01/2011]',-4.100,26.700,6.000,-6.800,-14.500,0.579
'[00:00:00.595 01/01/2011]',-3.500,25.700,5.000,-7.900,-15.900,0.579
'[00:00:00.596 01/01/2011]',-2.400,23.700,3.300,-9.800,-18.300,0.579
'[00:00:00.597 01/01/2011]',-0.900,21.100,1.200,-11.900,-21.100,0.579
'[00:00:00.598 01/01/2011]',0.900,18.300,-1.100,-14.000,-23.900,0.579
'[00:00:00.599 01/01/2011]',3.000,16.000,-3.100,-15.700,-26.100,0.579
'[00:00:00.600 01/01/2011]',4.900,14.300,-4.400,-16.600,-27.500,0.822
'[00:00:00.601 01/01/2011]',6.200,13.000,-5.200,-17.000,-28.000,0.822
'[00:00:00.602 01/01/2011]',6.500,11.800,-5.500,-16.900,-28.000,0.822
'[00:00:00.603 01/01/2011]',5.900,10.400,-5.800,-16.500,-27.700,0.822
'[00:00:00.604 01/01/2011]',4.900,8.700,-6.500,-16.200,-27.600,0.822
'[00:00:00.605 01/01/2011]',3.900,6.800,-7.700,-16.000,-27.800,0.822
'[00:00:00.606 01/01/2011]',3.300,5.100,-9.400,-16.100,-28.400,0.822
'[00:00:00.607 01/01/2011]',3.300,3.700,-11.400,-16.700,-29.200,0.822
'[00:00:00.608 01/01/2011]',3.800,2.700,-13.500,-17.800,-30.100,0.822
'[00:00:00.609 01/01/2011]',5.200,1.800,-15.400,-19.200,-30.700,0.822
'[00:00:00.610 01/01/2011]',7.400,0.900,-17.100,-20.500,-30.900,0.579
'[00:00:00.611 01/01/2011]',10.100,0.000,-18.200,-21.300,-30.600,0.579
'[00:00:00.612 01/01/2011]',12.500,-0.800,-18.900,-21.300,-30.000,0.579
'[00:00:00.613 01/01/2011]',13.900,-1.700,-19.000,-20.600,-29.600,0.579
'[00:00:00.614 01/01/2011]',13.600,-2.800,-18.900,-19.500,-29.500,0.579
'[00:00:00.615 01/01/2011]',12.300,-4.200,-18.700,-18.500,-29.900,0.579
'[00:00:00.616 01/01/2011]',11.000,-6.000,-18.800,-17.700,-30.600,0.579
'[00:00:00.617 01/01/2011]',11.200,-7.900,-19.300,-17.400,-31.300,0.579
'[00:00:00.618 01/01/2011]',13.400,-9.300,-20.100,-17.300,-31.600,0.579
'[00:00:00.619 01/01/2011]',17.200,-9.900,-20.800,-17.300,-31.500,0.579
'[00:00:00.620 01/01/2011]',21.000,-9.300,-21.300,-17.400,-30.900,0.668
'[00:00:00.621 01/01/2011]',23.400,-8.000,-21.200,-17.900,-30.100,0.668
'[00:00:00.622 01/01/2011]',23.900,-6.400,-20.600,-18.900,-29.300,0.668
'[00:00:00.623 01/01/2011]',22.800,-5.100,-19.800,-20.300,-28.700,0.668
'[00:00:00.624 01/01/2011]',21.400,-4.200,-19.000,-21.600,-28.400,0.668
'[00:00:00.625 01/01/2011]',20.500,-3.900,-18.300,-22.200,-28.200,0.668
'[00:00:00.626 01/01/2011]',20.600,-3.800,-17.500,-21.600,-28.000,0.668
'[00:00:00.627 01/01/2011]',21.300,-3.800,-16.800,-19.600,-27.500,0.668
'[00:00:00.628 01/01/2011]',22.200,-4.000,-16.000,-16.700,-26.600,0.668
